41.4032 23.451896 2.08616379803
42.154052 22.073794 2.05318108942
42.512332 21.375644 2.03669025872
42.859048 20.671682 2.02019836336
43.194112 19.962096 2.00370648546
43.517424 19.247082 1.98721565476
43.828904 18.526834 1.9707237594
44.128464 17.801546 1.9542329287
44.416024 17.071418 1.9377410508
44.691504 16.336647 1.92125022009
44.954828 15.597433 1.90475832474
45.205928 14.853977 1.88826697044
45.444732 14.106481 1.87177561613
45.671176 13.355149 1.85528424438
45.885204 12.600185 1.83879289008
46.086748 11.841794 1.82230153577
46.27576 11.080182 1.80580964042
46.452188 10.315558 1.78931880971
46.61598 9.548127 1.77282691436
46.767096 8.778101 1.75633610111
46.905496 8.005686 1.73984420575
47.031136 7.231095 1.72335337505
47.143988 6.454537 1.7068614797
47.244016 5.676223 1.69036960179
47.331196 4.896366 1.67387877109
47.405504 4.115177 1.65738687574
47.46692 3.332869 1.64089604503
47.515428 2.549655 1.62440416713
47.551012 1.765747 1.60791333643
47.573664 0.981359 1.59142144107
47.583376 0.196704 1.57493008677
47.580152 -0.588003 1.55843873247
47.563984 -1.372551 1.54194736071
47.534884 -2.156727 1.52545600641
47.492852 -2.940315 1.5089646521
47.437908 -3.723104 1.49247275675
47.37006 -4.504881 1.47598192605
47.289328 -5.285432 1.45949004814
47.19574 -6.064546 1.44299921744
47.089312 -6.84201 1.42650732209
46.97008 -7.617614 1.41001649138
46.838072 -8.391146 1.39352461348
46.693328 -9.162396 1.37703271813
46.535884 -9.931154 1.36054188742
46.365788 -10.697212 1.34404999207
46.183076 -11.46036 1.32755917882
45.987808 -12.220391 1.31106728346
45.780032 -12.977099 1.29457645276
45.559808 -13.730277 1.2780845574
45.327192 -14.479722 1.2615932031
45.082248 -15.225228 1.2451018488
44.82504 -15.966594 1.22861049449
44.555648 -16.703618 1.21211912274
44.274136 -17.436098 1.19562776844
43.98058 -18.163838 1.17913641413
43.675068 -18.886638 1.16264505983
43.357676 -19.6043 1.14615316448
43.028492 -20.31663 1.12966233377
42.687604 -21.023436 1.11317043842
42.335108 -21.724524 1.09667962517
41.9711 -22.419704 1.08018772981
41.59568 -23.108788 1.06369583446
41.208944 -23.791586 1.04720500375
40.811 -24.467914 1.0307131084
40.40196 -25.137586 1.01422229515
39.981928 -25.800424 0.997730399792
39.551024 -26.456244 0.981239569088
39.109368 -27.10487 0.964747673734
38.657072 -27.746124 0.948256319431
38.194264 -28.37983 0.931764965128
37.721068 -29.00582 0.915273610825
37.237612 -29.623922 0.898782239069
36.744032 -30.233966 0.882290884767
36.240456 -30.835788 0.865799530464
35.727024 -31.429226 0.849308176161
35.203876 -32.014114 0.832816804405
34.671156 -32.590296 0.816325450103
34.129008 -33.157614 0.799833554748
33.577576 -33.715916 0.783342200445
33.01701 -34.265048 0.766850846142
32.447468 -34.80486 0.75035949184
31.8691 -35.335208 0.733868120084
31.282066 -35.855948 0.717376765781
30.686524 -36.366932 0.700884870426
30.082636 -36.868028 0.684393516124
29.470566 -37.3591 0.667902161821
28.850482 -37.840008 0.651410807518
28.222552 -38.310624 0.634919435762
27.586948 -38.770824 0.618428081459
26.94384 -39.22048 0.601936727157
26.293404 -39.659468 0.585445372854
25.635818 -40.087672 0.568954001098
24.971258 -40.504972 0.552462646795
24.29991 -40.911256 0.535971292493
23.621952 -41.306416 0.51947993819
22.937568 -41.69034 0.502988566434
22.246948 -42.062928 0.486496688532
21.550278 -42.424072 0.470005316776
20.847746 -42.773684 0.453513962474
20.139544 -43.11166 0.437022608171
19.425866 -43.437912 0.420531253868
18.706904 -43.752352 0.404039882112
17.982856 -44.054892 0.38754852781
17.253916 -44.345448 0.371057173507
16.520283 -44.623948 0.354565819204
15.782158 -44.890312 0.338074447448
15.039741 -45.144464 0.321583093146
14.293234 -45.38634 0.305091738843
13.542839 -45.615876 0.288600367087
12.788761 -45.833004 0.272108489185
12.031206 -46.037664 0.255617117429
11.270378 -46.229808 0.239125763127
10.506485 -46.409376 0.222634408824
9.739735 -46.576324 0.206143054521
8.970336 -46.730608 0.189651682765
8.198497 -46.87218 0.173159804864
7.424429 -47.001004 0.156668433108
6.648341 -47.070652 3.14159265359
5.870446 -47.070652 3.14159265359
5.090954 -47.070652 3.14159265359
4.310077 -47.070652 3.14159265359
3.528028 -47.070652 3.14159265359
1.961265 -47.070652 3.14159265359
0.392369 -47.070652 3.14159265359
-1.167472 -47.070652 3.14159265359
-2.723296 -47.070652 3.14159265359
-4.276203 -47.070652 3.14159265359
-5.824531 -47.070652 3.14159265359
-6.59646 -47.070652 3.14159265359
-7.366622 -47.0101 6.12774672033
-8.134812 -46.883272 6.11138371754
-8.900825 -46.743896 6.0950212558
-9.664454 -46.592004 6.07865827047
-10.425495 -46.427636 6.06229580873
-11.183746 -46.25084 6.04593280594
-11.939002 -46.061664 6.0295703442
-12.691062 -45.860152 6.01320788246
-13.439724 -45.64636 5.99684542073
-14.184788 -45.420352 5.98048189434
-14.926054 -45.18218 5.9641194326
-15.663324 -44.931912 5.94775697086
-16.3964 -44.669616 5.93139450913
-17.125086 -44.39536 5.91503204739
-17.849188 -44.109216 5.89866906205
-18.56851 -43.811264 5.88230660032
-19.282862 -43.501584 5.86594359753
-19.992052 -43.180256 5.84958113579
-20.695888 -42.847364 5.83321867405
-21.394184 -42.503004 5.81685621231
-22.08675 -42.147264 5.80049268592
-22.773404 -41.78024 5.78413022419
-23.453962 -41.402032 5.76776776245
-24.12824 -41.012736 5.75140530071
-24.796058 -40.61246 5.73504229792
-25.457236 -40.201312 5.71867983619
